game,winner,controlled_win,controlled_vp,winner_vp,turns,steps,avg_reward,largest_army,played_knights,dev_cards_bought,held_dev_cards,hidden_vp_cards,longest_road_award,longest_road_length,settlements,cities,roads,build_efficiency,brick_wood_balance,truncated
0,NONE,0,5,7,141,2000,0.0007955,0,2,7,0,3,0,4,2,0,15,0.11538461538461539,1.0,1
1,WHITE,1,10,10,18,306,0.011281045751633986,1,3,4,0,0,1,5,2,2,11,0.22641509433962265,0.0,0
2,ORANGE,0,6,10,48,784,-0.00015943877551020407,0,0,0,0,0,1,6,2,1,15,0.1095890410958904,0.5,0
3,WHITE,1,10,10,64,973,0.003709146968139774,1,4,9,0,3,0,4,5,0,15,0.16363636363636364,0.5,0
4,RED,0,7,10,43,711,0.000459915611814346,0,0,0,0,0,1,9,3,1,15,0.10714285714285714,0.0,0
5,BLUE,0,5,10,52,829,0.00031001206272617617,0,0,4,1,2,0,4,3,0,13,0.08333333333333333,0.0,0
6,WHITE,1,10,10,104,1756,0.0023382687927107062,0,3,9,0,3,0,9,5,1,15,0.088,1.0,0
7,ORANGE,0,4,10,102,1578,0.0002908745247148289,0,2,5,0,2,0,4,2,0,8,0.09523809523809523,0.0,0
8,ORANGE,0,7,10,106,1600,0.001018125,0,4,9,2,1,0,5,4,1,15,0.13333333333333333,1.0,0
9,NONE,0,9,9,129,2000,0.000543,0,2,2,0,0,1,11,5,1,15,0.12222222222222222,0.0,1
10,BLUE,0,8,10,81,1292,0.001291795665634675,1,5,10,0,3,0,5,3,0,15,0.07777777777777778,0.0,0
11,WHITE,1,10,10,69,1109,0.003237150586113616,0,2,5,0,1,1,9,1,3,15,0.10784313725490197,0.0,0
12,ORANGE,0,5,10,82,1272,-9.276729559748429e-05,0,1,1,0,0,1,8,3,0,15,0.08433734939759036,0.0,0
13,ORANGE,0,3,10,54,889,-4.274465691788525e-05,0,0,2,0,1,0,2,2,0,5,0.1,1.0,0
14,BLUE,0,2,10,63,939,-8.519701810436636e-05,0,2,2,0,0,0,1,2,0,4,0.11764705882352941,0.0,0
15,RED,0,2,10,48,796,-0.00036180904522613067,0,1,1,0,0,0,2,2,0,3,0.0641025641025641,0.0,0
16,WHITE,1,10,10,92,1366,0.002898243045387994,0,3,5,0,1,1,5,1,3,10,0.19298245614035087,1.0,0
17,WHITE,1,10,10,108,1695,0.0024607669616519175,1,6,8,0,1,0,3,1,3,10,0.12643678160919541,0.0,0
18,RED,0,3,10,86,1378,-1.886792452830187e-05,0,2,5,1,1,0,7,2,0,10,0.08,1.0,0
19,ORANGE,0,3,10,35,581,-0.00010671256454388983,0,0,0,0,0,0,4,1,1,6,0.12280701754385964,0.0,0
20,RED,0,3,10,61,971,-4.737384140061792e-05,0,2,3,0,0,0,5,3,0,15,0.07954545454545454,0.5,0
21,BLUE,0,7,10,49,843,0.00014472123368920522,0,0,1,0,1,1,6,4,0,15,0.10810810810810811,0.75,0
22,ORANGE,0,8,10,64,1005,0.002336318407960199,0,5,8,0,2,0,4,0,3,8,0.24444444444444444,1.0,0
23,BLUE,0,3,10,65,1021,0.00044857982370225273,0,3,4,0,1,0,2,2,0,4,0.08695652173913043,0.0,0
24,RED,0,2,10,42,679,-0.00030633284241531663,0,2,2,0,0,0,4,2,0,9,0.09090909090909091,0.0,0
25,ORANGE,0,9,10,96,1594,0.0008506900878293601,1,5,5,0,0,0,9,1,3,15,0.0763888888888889,0.0,0
26,NONE,0,6,8,130,2000,0.0006245000000000001,0,3,6,0,2,0,6,4,0,15,0.08333333333333333,1.0,1
27,WHITE,1,10,10,68,1109,0.0029251577998196574,0,2,5,0,2,1,7,4,1,15,0.13333333333333333,0.0,0
28,BLUE,0,3,10,61,946,0.0003668076109936575,0,1,3,0,1,0,2,2,0,5,0.09836065573770492,0.0,0
29,WHITE,1,10,10,99,1575,0.0021663492063492065,0,1,3,0,1,1,7,1,3,12,0.12222222222222222,0.5,0
30,RED,0,4,10,59,986,0.0006206896551724138,0,2,5,0,2,0,2,2,0,6,0.06578947368421052,1.0,0
31,WHITE,1,10,10,68,1025,0.0030965853658536584,1,5,8,0,2,1,7,4,0,15,0.13114754098360656,1.0,0
32,BLUE,0,4,10,71,1131,-0.00019982316534040674,0,1,2,0,0,0,5,4,0,15,0.08888888888888889,0.6666666666666666,0
33,BLUE,0,5,10,119,1829,0.0003827227993439038,0,3,5,0,2,0,4,3,0,8,0.07865168539325842,0.0,0
34,RED,0,4,10,58,941,0.0003315621679064825,1,5,5,0,0,0,3,2,0,7,0.1016949152542373,0.0,0
35,NONE,0,8,8,134,2000,0.001033,1,4,8,0,1,1,7,1,1,15,0.08333333333333333,0.0,1
36,BLUE,0,2,10,43,667,-0.0005247376311844079,0,0,1,0,0,0,3,2,0,5,0.10344827586206896,0.0,0
37,RED,0,5,10,66,1064,0.001700187969924812,0,5,8,0,1,0,1,0,2,3,0.11475409836065574,0.3333333333333333,0
38,RED,0,4,10,51,788,0.0006459390862944163,0,1,4,0,2,0,4,2,0,7,0.1,0.0,0
39,ORANGE,0,4,10,65,1022,0.0008483365949119374,0,4,6,0,1,0,3,1,1,10,0.08571428571428572,0.0,0
40,RED,0,2,10,102,1604,-0.00013653366583541148,0,2,5,0,0,0,5,2,0,15,0.06976744186046512,1.0,0
41,NONE,0,8,8,132,2000,0.0013755,1,8,11,0,0,0,6,4,1,15,0.11235955056179775,0.0,1
42,BLUE,0,4,10,54,893,0.0002799552071668533,0,2,4,0,1,0,5,3,0,15,0.08333333333333333,0.5,0
43,RED,0,3,10,103,1589,-9.880427942101951e-05,0,0,1,0,1,0,5,2,0,9,0.06666666666666667,0.0,0
44,ORANGE,0,6,10,106,1631,0.0007124463519313305,1,6,8,0,1,0,4,3,0,11,0.09090909090909091,0.0,0
45,RED,0,6,10,103,1659,0.0008565400843881857,1,6,8,0,0,0,4,2,1,9,0.0963855421686747,0.0,0
46,RED,0,4,10,88,1355,0.00010405904059040589,0,2,3,0,0,1,8,2,0,10,0.07058823529411765,0.0,0
47,WHITE,1,10,10,46,736,0.006690217391304348,1,6,13,0,3,0,3,1,2,8,0.15555555555555556,1.0,0
48,ORANGE,0,3,10,61,962,1.2474012474012479e-05,0,1,2,0,0,0,2,1,1,4,0.19444444444444445,0.0,0
49,WHITE,1,10,10,44,700,0.0053014285714285715,1,3,7,0,1,1,6,1,2,9,0.22,1.0,0
50,RED,0,4,10,68,1047,0.00017574021012416427,1,3,4,1,0,0,2,2,0,6,0.08823529411764706,0.0,0
51,NONE,0,5,6,139,2000,0.0009765,0,4,7,0,2,0,4,1,1,8,0.13725490196078433,0.5,1
52,BLUE,0,2,10,41,639,-0.0007636932707355242,0,1,1,0,0,0,7,2,0,15,0.09836065573770492,0.5,0
53,ORANGE,0,3,10,48,784,-0.00026403061224489796,0,0,2,0,1,0,7,2,0,11,0.08571428571428572,0.0,0
54,BLUE,0,4,10,129,1988,-2.515090543259543e-06,0,1,3,0,2,0,4,2,0,11,0.06666666666666667,1.0,0
55,NONE,0,7,9,123,2000,0.000915,0,3,7,0,1,0,5,4,1,15,0.11235955056179775,0.3333333333333333,1
56,WHITE,1,10,10,65,1083,0.0034727608494921516,0,4,6,0,2,1,8,2,2,15,0.10416666666666667,1.0,0
57,BLUE,0,5,10,64,1012,0.0002766798418972332,0,1,1,0,0,1,6,1,1,9,0.08860759493670886,0.0,0
58,RED,0,7,10,55,844,0.0019490521327014218,1,6,10,0,2,0,3,1,1,5,0.10909090909090909,0.0,0
59,ORANGE,0,2,10,47,767,-0.0002542372881355932,0,2,2,0,0,0,3,2,0,6,0.125,0.0,0
60,BLUE,0,4,10,104,1580,0.000319620253164557,0,1,4,0,2,0,5,2,0,8,0.07692307692307693,1.0,0
61,BLUE,0,2,10,87,1323,0.00010884353741496598,0,2,4,0,0,0,4,2,0,5,0.07462686567164178,1.0,0
62,WHITE,1,11,11,92,1437,0.002499652052887961,1,5,5,0,0,1,11,3,2,15,0.12941176470588237,0.25,0
63,WHITE,1,10,10,37,587,0.0066081771720613285,1,3,8,0,2,1,5,0,2,8,0.2222222222222222,0.0,0
64,ORANGE,0,5,10,62,1038,-5.5876685934489396e-05,0,0,0,0,0,1,5,1,1,11,0.07777777777777778,0.0,0
65,WHITE,1,10,10,66,1109,0.0026167718665464383,1,4,7,0,1,1,8,5,0,15,0.10344827586206896,0.0,0
66,BLUE,0,2,10,57,890,-0.0006044943820224719,0,0,1,1,0,0,4,2,0,10,0.0759493670886076,0.0,0
67,NONE,0,3,9,133,2000,0.0005185,0,1,2,0,1,0,4,2,0,7,0.07317073170731707,0.0,1
68,BLUE,0,3,10,67,1121,0.0001248884924174844,0,2,4,0,1,0,3,2,0,8,0.06976744186046512,0.0,0
69,WHITE,1,10,10,75,1189,0.004191757779646762,1,10,15,0,2,0,5,4,1,15,0.12987012987012986,0.0,0
70,RED,0,7,10,76,1186,0.0006011804384485666,0,3,5,1,1,1,11,4,0,15,0.1038961038961039,1.0,0
71,BLUE,0,3,10,99,1488,0.0002264784946236559,0,2,3,0,1,0,1,2,0,4,0.07792207792207792,0.0,0
72,WHITE,1,10,10,22,373,0.009016085790884719,0,0,2,0,2,1,6,2,2,8,0.358974358974359,0.25,0
73,BLUE,0,4,10,90,1403,0.0003528153955808981,0,3,5,0,2,0,2,2,0,7,0.075,0.0,0
74,BLUE,0,7,10,55,933,0.0007406216505894962,0,1,3,1,0,0,9,5,1,15,0.11956521739130435,0.5,0
75,ORANGE,0,4,10,76,1138,0.00015817223198594027,0,0,3,0,2,0,2,2,0,7,0.09375,0.5,0
76,ORANGE,0,5,10,79,1325,0.00014113207547169815,0,4,6,0,1,1,8,2,0,15,0.06060606060606061,0.5,0
77,RED,0,7,10,69,1095,0.0018246575342465755,1,8,12,0,2,0,4,1,1,12,0.08108108108108109,0.0,0
78,WHITE,1,10,10,30,489,0.006337423312883435,1,4,6,0,1,1,8,5,0,12,0.1836734693877551,0.0,0
79,BLUE,0,5,10,50,848,0.0006804245283018868,0,4,5,0,0,0,6,5,0,15,0.09782608695652174,0.0,0
80,WHITE,1,11,11,117,1856,0.0020145474137931033,1,6,10,0,2,1,9,3,1,15,0.10752688172043011,0.0,0
81,RED,0,3,10,85,1333,5.251312828207053e-06,0,1,2,0,1,0,5,2,0,6,0.10526315789473684,0.0,0
82,RED,0,9,10,114,1797,0.0012949360044518642,0,6,9,0,2,0,9,3,2,15,0.1,1.0,0
83,RED,0,4,10,65,1038,0.0006897880539499037,0,3,5,0,2,0,5,2,0,8,0.09836065573770492,1.0,0
84,BLUE,0,3,10,69,1114,-0.0005727109515260324,0,0,0,0,0,0,6,3,0,15,0.09859154929577464,1.0,0
85,WHITE,1,11,11,65,1030,0.003984466019417476,1,6,11,0,3,1,9,2,1,13,0.12857142857142856,0.0,0
86,BLUE,0,6,10,117,1827,0.0007241379310344828,0,3,9,0,3,0,2,3,0,7,0.07954545454545454,1.0,0
87,ORANGE,0,5,10,94,1416,0.0011016949152542373,1,7,10,0,1,0,3,2,0,9,0.13636363636363635,0.0,0
88,WHITE,1,10,10,95,1552,0.0021179123711340207,0,3,7,0,3,1,9,5,0,15,0.09482758620689655,0.0,0
89,BLUE,0,4,10,77,1227,-3.1784841075794615e-05,0,1,2,0,1,0,6,3,0,15,0.0958904109589041,0.6666666666666666,0
90,ORANGE,0,4,10,86,1422,0.00024120956399437414,0,1,6,0,2,0,5,2,0,13,0.05660377358490566,0.0,0
91,WHITE,1,10,10,53,782,0.003364450127877238,1,3,4,0,1,1,7,5,0,15,0.13846153846153847,1.0,0
92,RED,0,4,10,58,1035,0.00026086956521739134,0,2,4,0,2,0,5,2,0,9,0.06818181818181818,0.0,0
93,RED,0,4,10,69,1138,-8.7873462214411e-06,0,3,4,0,1,0,5,3,0,15,0.07446808510638298,0.5,0
94,BLUE,0,7,10,84,1405,0.0003473309608540925,0,4,4,0,0,1,7,5,0,15,0.08256880733944955,1.0,0
95,RED,0,3,10,72,1180,0.00046610169491525426,0,4,5,0,1,0,3,2,0,8,0.08108108108108109,0.0,0
96,NONE,0,5,6,140,2000,0.0007160000000000001,1,5,6,0,1,0,5,2,0,13,0.0967741935483871,1.0,1
97,BLUE,0,4,10,60,941,0.0005441020191285866,1,5,6,0,0,0,3,2,0,5,0.07692307692307693,1.0,0
98,BLUE,0,7,10,94,1492,0.0008176943699731904,1,6,11,0,2,0,7,3,0,13,0.08333333333333333,0.0,0
99,WHITE,1,10,10,94,1397,0.0024459556191839655,1,6,9,0,1,1,8,5,0,15,0.2,1.0,0
100,RED,0,3,10,67,1134,-0.00022134038800705467,0,2,3,0,0,0,5,3,0,12,0.061224489795918366,0.0,0
101,BLUE,0,4,10,74,1117,0.0004897045658012534,0,3,6,0,1,0,5,3,0,13,0.11864406779661017,0.0,0
102,RED,0,6,10,126,1871,0.0007888829502939605,0,5,7,0,1,1,5,1,1,10,0.10144927536231885,0.0,0
103,WHITE,1,10,10,83,1406,0.002503556187766714,1,5,10,0,3,0,7,5,0,15,0.07894736842105263,1.0,0
104,WHITE,1,10,10,99,1519,0.002500987491770902,0,3,7,0,1,1,7,3,2,15,0.15492957746478872,1.0,0
105,NONE,0,8,8,130,2000,0.001343,1,5,8,0,0,0,6,2,2,15,0.09803921568627451,0.0,1
106,ORANGE,0,3,11,46,746,-0.0003310991957104557,0,0,1,0,1,0,5,2,0,15,0.08823529411764706,0.6666666666666666,0
107,BLUE,0,7,10,90,1393,0.0009038047379755923,0,3,7,0,3,0,7,4,0,15,0.08163265306122448,0.0,0
108,RED,0,3,10,38,612,0.0004509803921568628,0,1,3,0,1,0,2,2,0,4,0.04878048780487805,0.25,0
109,BLUE,0,2,10,50,840,-0.0005761904761904762,0,1,1,0,0,0,6,2,0,11,0.08571428571428572,0.0,0
110,WHITE,1,10,10,79,1246,0.002951043338683788,0,5,7,0,1,1,8,5,1,15,0.11458333333333333,1.0,0
111,ORANGE,0,7,10,69,1140,0.0018140350877192983,0,4,9,0,3,0,0,0,2,2,0.06451612903225806,0.0,0
112,BLUE,0,4,10,57,905,5.52486187845304e-05,1,4,5,0,0,0,6,2,0,13,0.08571428571428572,0.0,0
113,BLUE,0,6,10,106,1724,0.00023027842227378188,0,1,3,0,1,0,7,5,0,15,0.07627118644067797,0.0,0
114,ORANGE,0,6,10,99,1622,3.575832305795312e-05,0,1,3,0,0,1,8,4,0,15,0.08247422680412371,1.0,0
115,RED,0,8,10,108,1716,0.0010128205128205128,0,2,7,0,2,0,4,4,1,15,0.09900990099009901,0.6666666666666666,0
116,NONE,0,7,9,129,2000,0.0013215,0,5,7,0,2,0,4,1,2,9,0.12345679012345678,0.0,1
117,ORANGE,0,4,10,42,728,0.0006964285714285715,0,1,2,0,0,0,0,0,2,2,0.09375,1.0,0
118,BLUE,0,4,10,55,865,0.00029364161849710984,0,1,4,0,2,0,5,2,0,12,0.07894736842105263,0.0,0
119,BLUE,0,7,10,114,1827,0.00079584017515052,0,4,7,0,1,0,7,2,2,13,0.10638297872340426,1.0,0
120,WHITE,1,10,10,79,1225,0.0041681632653061225,1,8,15,0,3,0,4,3,1,11,0.125,0.0,0
121,BLUE,0,3,10,88,1356,-6.489675516224186e-05,0,2,4,0,1,0,7,2,0,15,0.07407407407407407,0.5,0
122,ORANGE,0,4,10,81,1286,0.0005279937791601867,0,3,8,0,2,0,7,2,0,15,0.07142857142857142,0.0,0
123,ORANGE,0,8,10,87,1371,0.0010539752005835157,0,3,5,0,2,0,6,2,2,13,0.14634146341463414,1.0,0
124,RED,0,5,10,54,886,0.0012686230248307,0,4,6,0,2,0,3,1,1,7,0.07954545454545454,0.0,0
125,BLUE,0,9,10,100,1646,0.0008547995139732685,0,5,10,0,2,1,11,5,0,15,0.08737864077669903,0.0,0
126,BLUE,0,6,10,73,1156,0.00034083044982698965,1,5,5,0,0,1,7,2,0,14,0.0759493670886076,0.0,0
127,NONE,0,4,6,138,2000,0.000927,0,3,8,0,2,0,6,2,0,15,0.1,1.0,1
128,RED,0,6,10,86,1402,0.0006868758915834522,0,3,6,0,2,0,4,2,1,14,0.08080808080808081,0.0,0
129,ORANGE,0,5,10,34,542,0.0007435424354243543,0,0,0,0,0,0,3,1,2,8,0.18,1.0,0
130,WHITE,1,10,10,51,800,0.00448375,0,2,9,1,2,1,9,4,1,15,0.2222222222222222,0.125,0
131,BLUE,0,2,10,68,1068,-0.0004897003745318353,0,0,0,0,0,0,3,2,0,8,0.08,0.0,0
132,WHITE,1,10,10,51,859,0.0040256111757857975,0,2,3,0,0,1,10,2,3,15,0.12121212121212122,0.0,0
133,ORANGE,0,7,10,114,1836,0.0005844226579520697,0,4,5,0,0,0,5,5,1,15,0.11956521739130435,0.25,0
134,ORANGE,0,3,10,78,1229,0.0002384052074857608,0,2,5,0,1,0,3,2,0,9,0.08571428571428572,0.0,0
135,BLUE,0,2,10,84,1227,-0.00019641401792991036,0,1,1,0,0,0,1,2,0,3,0.08771929824561403,0.0,0
136,WHITE,1,10,10,76,1222,0.0025024549918166938,0,3,7,0,3,1,5,5,0,15,0.0989010989010989,0.0,0
137,BLUE,0,3,10,40,619,4.3618739903069486e-05,0,1,2,0,1,0,1,2,0,4,0.13333333333333333,0.0,0
138,NONE,0,3,9,125,2000,0.0005755000000000001,0,4,6,0,1,0,7,2,0,15,0.06593406593406594,0.0,1
139,RED,0,4,10,91,1462,-0.0002441860465116279,0,1,1,0,0,0,5,4,0,15,0.0761904761904762,0.5,0
140,RED,0,4,10,94,1412,0.000839943342776204,0,4,9,0,2,0,5,2,0,12,0.07017543859649122,1.0,0
141,RED,0,5,10,75,1186,0.001072512647554806,0,3,5,0,2,0,2,1,1,8,0.1044776119402985,1.0,0
142,RED,0,4,10,78,1190,0.0007134453781512606,0,2,6,0,2,0,4,2,0,10,0.09090909090909091,0.0,0
143,ORANGE,0,2,10,72,1153,-0.0003347788378143972,0,1,2,0,0,0,7,2,0,9,0.075,0.0,0
144,RED,0,3,10,89,1336,0.00024026946107784432,0,3,5,0,1,0,2,2,0,6,0.07142857142857142,0.0,0
145,BLUE,0,4,10,80,1334,-0.0004917541229385307,0,1,1,0,0,1,8,2,0,15,0.06060606060606061,0.5,0
146,WHITE,1,11,11,69,1131,0.0029195402298850576,1,4,7,1,2,1,6,5,0,15,0.14285714285714285,1.0,0
147,ORANGE,0,4,10,92,1408,0.0006072443181818182,0,3,7,0,2,0,2,2,0,6,0.1016949152542373,0.0,0
148,ORANGE,0,7,10,77,1222,0.0016423895253682489,0,4,11,0,2,0,10,3,1,15,0.11392405063291139,0.0,0
149,BLUE,0,5,10,55,875,0.0007577142857142857,1,4,7,0,1,0,4,2,0,9,0.06451612903225806,1.0,0
150,ORANGE,0,9,10,109,1666,0.00040456182472989197,0,1,3,0,2,1,9,5,0,15,0.10465116279069768,0.5,0
151,WHITE,1,11,11,80,1264,0.0033599683544303796,1,4,7,0,0,1,9,1,3,12,0.16,0.0,0
152,BLUE,0,2,10,91,1520,-0.0003256578947368421,0,1,1,0,0,0,4,2,0,10,0.06,0.0,0
153,RED,0,6,10,66,1127,0.0012422360248447205,1,6,9,0,1,0,2,3,0,5,0.08433734939759036,0.0,0
154,RED,0,2,10,75,1104,-0.0003559782608695652,0,0,1,0,0,0,4,2,0,8,0.10909090909090909,0.0,0
155,BLUE,0,4,10,40,657,0.0011095890410958904,0,2,4,0,1,0,1,1,1,2,0.08064516129032258,0.0,0
156,BLUE,0,7,10,128,1865,0.0004450402144772118,1,5,6,0,0,0,8,3,1,15,0.12,0.5,0
157,WHITE,1,10,10,72,1104,0.002601449275362319,1,4,4,0,0,1,11,4,1,15,0.19230769230769232,1.0,0
158,WHITE,1,10,10,69,1051,0.003141769743101808,1,4,6,0,1,1,8,3,1,15,0.12,0.0,0
159,WHITE,1,10,10,75,1171,0.0029709649871904357,0,2,5,0,3,0,4,5,1,15,0.14864864864864866,0.0,0
160,ORANGE,0,8,10,44,714,0.0028487394957983194,1,5,9,0,2,0,3,0,2,7,0.12698412698412698,0.0,0
161,WHITE,1,10,10,107,1678,0.002267580452920143,1,6,9,0,2,0,6,4,1,15,0.11904761904761904,0.0,0
162,RED,0,7,10,118,1866,0.000665058949624866,1,5,6,0,1,0,1,0,2,3,0.109375,0.0,0
163,BLUE,0,6,10,72,1179,0.00017726887192536048,0,2,4,0,1,1,8,3,0,15,0.07777777777777778,0.07692307692307693,0
164,ORANGE,0,3,10,33,564,-0.0001276595744680851,0,0,1,0,1,0,2,2,0,6,0.08333333333333333,0.0,0
165,RED,0,9,10,80,1310,0.0015793893129770994,0,3,5,0,0,0,6,1,4,13,0.13829787234042554,0.0,0
166,WHITE,1,10,10,53,863,0.005382387022016223,1,6,10,0,2,0,7,0,3,11,0.11764705882352941,1.0,0
167,RED,0,2,10,67,1030,-9.708737864077678e-06,0,2,2,0,0,0,2,2,0,7,0.09090909090909091,0.0,0
168,WHITE,1,10,10,71,1063,0.0044346190028222016,1,7,11,0,3,0,4,1,2,6,0.21428571428571427,0.0,0
169,ORANGE,0,3,11,68,1126,6.216696269982237e-06,0,1,3,0,1,0,4,2,0,9,0.06382978723404255,0.0,0
170,RED,0,3,10,85,1343,0.00014743112434847355,0,3,3,0,0,0,7,3,0,15,0.07954545454545454,0.3333333333333333,0
171,WHITE,1,10,10,99,1536,0.0022454427083333332,0,2,5,0,2,1,6,2,2,15,0.1282051282051282,0.0,0
172,WHITE,1,10,10,51,800,0.00384625,0,1,2,0,1,1,9,3,2,15,0.19117647058823528,0.0,0
173,WHITE,1,10,10,50,810,0.003622222222222222,0,1,3,0,2,1,7,4,1,15,0.13333333333333333,1.0,0
174,WHITE,1,10,10,52,823,0.0046269744835965975,1,4,8,0,1,1,7,1,2,9,0.19642857142857142,1.0,0
175,RED,0,3,10,63,972,0.0001810699588477366,0,1,3,1,0,0,4,3,0,9,0.08641975308641975,0.0,0
176,NONE,0,3,9,133,2000,0.0008410000000000001,0,5,9,0,1,0,6,2,0,12,0.0759493670886076,0.0,1
177,RED,0,8,10,91,1467,0.0008875255623721882,1,5,9,0,3,0,4,3,0,13,0.08139534883720931,1.0,0
178,BLUE,0,3,10,70,1130,0.0005814159292035398,0,4,7,0,1,0,4,2,0,8,0.07692307692307693,1.0,0
179,BLUE,0,3,10,36,580,0.0001741379310344828,0,1,1,0,0,0,3,1,1,6,0.15217391304347827,0.0,0
180,RED,0,6,10,58,942,0.0006942675159235669,0,2,4,0,1,0,4,5,0,15,0.11538461538461539,1.0,0
181,BLUE,0,3,10,46,741,-8.906882591093117e-05,0,0,1,0,1,0,0,2,0,2,0.07142857142857142,0.0,0
182,BLUE,0,8,10,107,1697,0.0005869180907483795,0,4,6,0,1,1,9,5,0,15,0.08571428571428572,0.0,0
183,RED,0,6,10,111,1815,0.000603305785123967,0,1,7,0,4,0,3,2,0,7,0.061224489795918366,0.0,0
184,BLUE,0,5,10,118,1834,0.00024045801526717558,0,2,6,0,2,0,6,3,0,15,0.0875,0.0,0
185,RED,0,6,10,48,771,0.0018923476005188067,0,3,5,0,1,0,1,1,2,4,0.109375,1.0,0
186,RED,0,4,10,63,1059,-9.254013220018886e-05,0,0,1,0,0,0,7,2,1,13,0.12698412698412698,0.0,0
187,RED,0,8,10,100,1575,0.0010996825396825398,1,7,12,0,4,0,6,2,0,8,0.05747126436781609,1.0,0
188,WHITE,1,10,10,74,1187,0.002561920808761584,0,2,7,1,3,1,8,5,0,15,0.10588235294117647,0.0,0
189,BLUE,0,9,10,81,1223,0.001394930498773508,0,3,7,0,1,0,4,4,2,15,0.1643835616438356,0.5714285714285714,0
190,RED,0,2,10,58,1011,-0.00027200791295746787,0,0,2,0,0,0,4,2,0,8,0.07692307692307693,1.0,0
191,ORANGE,0,3,10,97,1443,0.00026472626472626474,0,3,4,0,1,0,3,2,0,6,0.10526315789473684,1.0,0
192,WHITE,1,10,10,99,1478,0.0033159675236806496,1,8,10,0,0,0,6,2,3,11,0.2,1.0,0
193,BLUE,0,3,10,65,995,0.0003919597989949749,0,3,5,0,1,0,5,2,0,7,0.09230769230769231,0.0,0
194,WHITE,1,10,10,100,1544,0.002577720207253886,1,5,9,0,2,0,4,2,2,10,0.11904761904761904,1.0,0
195,ORANGE,0,8,10,78,1205,0.0005991701244813278,1,3,6,0,2,1,9,2,0,13,0.06976744186046512,0.0,0
196,RED,0,3,10,60,950,0.0001631578947368421,0,1,4,0,1,0,3,2,0,7,0.06060606060606061,1.0,0
197,ORANGE,0,3,10,57,887,0.0004611048478015784,0,3,5,0,1,0,3,2,0,6,0.10909090909090909,1.0,0
198,ORANGE,0,7,10,89,1377,0.0008380537400145244,0,5,9,0,3,1,8,2,0,11,0.0449438202247191,0.0,0
199,BLUE,0,5,10,32,525,0.0005619047619047619,0,0,2,0,1,0,3,4,0,10,0.16666666666666666,0.0,0
200,WHITE,1,10,10,54,841,0.004335315101070154,1,3,6,0,2,0,4,4,1,15,0.17857142857142858,0.0,0
201,WHITE,1,10,10,79,1185,0.002831223628691983,0,3,6,0,2,1,9,4,1,15,0.15789473684210525,0.6666666666666666,0
202,ORANGE,0,6,10,80,1253,0.0007533918595371109,1,5,8,0,2,0,5,2,0,11,0.07142857142857142,1.0,0
203,WHITE,1,11,11,65,997,0.0038535606820461385,1,3,10,1,3,1,9,2,1,14,0.14035087719298245,0.0,0
204,RED,0,4,10,96,1472,0.0004429347826086957,0,3,6,0,2,0,3,2,0,5,0.09090909090909091,1.0,0
205,ORANGE,0,5,10,79,1287,0.001306915306915307,0,4,8,0,1,0,2,0,2,5,0.06976744186046512,1.0,0
206,ORANGE,0,3,10,48,775,-0.0005070967741935484,0,1,1,0,0,0,6,3,0,15,0.08641975308641975,0.5,0
207,NONE,0,6,9,129,2000,0.0006705,0,2,5,0,2,0,9,4,0,15,0.08421052631578947,1.0,1
208,ORANGE,0,2,10,64,999,-9.009009009009026e-06,0,1,3,0,0,0,1,2,0,3,0.06172839506172839,0.0,0
209,RED,0,4,11,123,1873,0.00021676454885210893,0,3,6,0,1,0,7,1,1,15,0.08139534883720931,0.0,0
210,BLUE,0,3,10,45,722,-8.033240997229917e-05,0,0,1,0,1,0,2,2,0,3,0.10204081632653061,0.0,0
211,RED,0,7,10,93,1459,0.00040986977381768337,0,1,4,0,3,0,5,4,0,15,0.11428571428571428,1.0,0
212,RED,0,4,10,124,1877,0.0006776771443793287,0,3,7,0,1,0,4,1,1,8,0.08641975308641975,0.0,0
213,WHITE,1,10,10,29,470,0.008485106382978723,1,3,3,0,0,0,3,0,4,9,0.24489795918367346,0.0,0
214,RED,0,4,10,78,1187,1.179443976411122e-05,0,0,2,0,2,0,3,2,0,5,0.125,0.0,0
215,WHITE,1,10,10,51,801,0.004247191011235955,1,4,4,0,0,1,7,0,3,15,0.1388888888888889,1.0,0
216,BLUE,0,7,10,92,1461,0.0009274469541409993,0,4,7,0,2,0,5,5,0,15,0.10344827586206896,0.25,0
217,BLUE,0,6,10,82,1301,0.0006948501152959262,0,5,7,0,1,0,5,5,0,15,0.0989010989010989,0.0,0
218,WHITE,1,11,11,97,1460,0.0027842465753424657,1,5,10,0,2,1,5,1,2,12,0.11594202898550725,0.0,0
219,RED,0,5,10,98,1521,0.001034845496383958,0,3,6,1,1,0,2,0,2,7,0.07142857142857142,0.0,0
220,BLUE,0,2,10,105,1553,2.640051513200257e-05,0,4,5,0,0,0,2,2,0,5,0.08695652173913043,0.0,0
221,WHITE,1,10,10,86,1339,0.003630321135175504,1,9,11,0,1,0,6,1,3,13,0.1232876712328767,1.0,0
222,ORANGE,0,5,10,64,1029,0.0005432458697764821,0,2,5,0,2,0,5,3,0,10,0.11475409836065574,0.0,0
223,RED,0,2,10,47,778,0.0002519280205655527,0,2,3,0,0,0,4,2,0,7,0.06741573033707865,0.0,0
